tanggal,komoditi,satuan,harga
2018-07-18,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-07-19,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-07-20,Susu Bubuk Kaleng Merk Indomilk,buah,42950
2018-07-23,Susu Bubuk Kaleng Merk Indomilk,buah,42950
2018-07-24,Susu Bubuk Kaleng Merk Indomilk,buah,42950
2018-07-25,Susu Bubuk Kaleng Merk Indomilk,buah,43450
2018-07-26,Susu Bubuk Kaleng Merk Indomilk,buah,42800
2018-07-27,Susu Bubuk Kaleng Merk Indomilk,buah,42675
2018-07-30,Susu Bubuk Kaleng Merk Indomilk,buah,42800
2018-07-31,Susu Bubuk Kaleng Merk Indomilk,buah,42800
2018-07-02,Jagung Pipilan Kecil,Kg,15100
2018-07-03,Jagung Pipilan Kecil,Kg,15100
2018-07-04,Jagung Pipilan Kecil,Kg,15100
2018-07-05,Jagung Pipilan Kecil,Kg,16100
2018-07-06,Jagung Pipilan Kecil,Kg,16100
2018-07-09,Jagung Pipilan Kecil,Kg,15100
2018-07-10,Jagung Pipilan Kecil,Kg,16100
2018-07-11,Jagung Pipilan Kecil,Kg,16100
2018-07-12,Jagung Pipilan Kecil,Kg,16100
2018-07-13,Jagung Pipilan Kecil,Kg,16100
2018-07-16,Jagung Pipilan Kecil,Kg,16100
2018-07-17,Jagung Pipilan Kecil,Kg,16100
2018-07-18,Jagung Pipilan Kecil,Kg,16100
2018-07-19,Jagung Pipilan Kecil,Kg,16100
2018-07-20,Jagung Pipilan Kecil,Kg,16100
2018-07-23,Jagung Pipilan Kecil,Kg,16100
2018-07-24,Jagung Pipilan Kecil,Kg,16100
2018-07-25,Jagung Pipilan Kecil,Kg,16100
2018-07-26,Jagung Pipilan Kecil,Kg,14900
2018-07-27,Jagung Pipilan Kecil,Kg,14900
2018-07-30,Jagung Pipilan Kecil,Kg,14900
2018-07-31,Jagung Pipilan Kecil,Kg,14900
2018-07-02,Garam Beryodium Bata,250 gr,3860
2018-07-03,Garam Beryodium Bata,250 gr,4060
2018-07-04,Garam Beryodium Bata,250 gr,4160
2018-07-05,Garam Beryodium Bata,250 gr,3660
2018-07-06,Garam Beryodium Bata,250 gr,3860
2018-07-09,Garam Beryodium Bata,250 gr,3960
2018-07-10,Garam Beryodium Bata,250 gr,3860
2018-07-11,Garam Beryodium Bata,250 gr,3660
2018-07-12,Garam Beryodium Bata,250 gr,3680
2018-07-13,Garam Beryodium Bata,250 gr,3680
2018-07-16,Garam Beryodium Bata,250 gr,3860
2018-07-17,Garam Beryodium Bata,250 gr,4000
2018-07-18,Garam Beryodium Bata,250 gr,3550
2018-07-19,Garam Beryodium Bata,250 gr,4660
2018-07-20,Garam Beryodium Bata,250 gr,5950
2018-07-23,Garam Beryodium Bata,250 gr,3700
2018-07-24,Garam Beryodium Bata,250 gr,3960
2018-07-25,Garam Beryodium Bata,250 gr,3640
2018-07-26,Garam Beryodium Bata,250 gr,3580
2018-07-27,Garam Beryodium Bata,250 gr,3500
2018-07-30,Garam Beryodium Bata,250 gr,3580
2018-07-31,Garam Beryodium Bata,250 gr,3500
2018-07-02,Garam Beryodium Halus,Kg,11860
2018-07-03,Garam Beryodium Halus,Kg,10860
2018-07-04,Garam Beryodium Halus,Kg,10360
2018-07-05,Garam Beryodium Halus,Kg,12860
2018-07-06,Garam Beryodium Halus,Kg,10360
2018-07-09,Garam Beryodium Halus,Kg,11360
2018-07-10,Garam Beryodium Halus,Kg,10860
2018-07-11,Garam Beryodium Halus,Kg,10860
